client_id,first_name,last_name,gender,age,geography,tenure_years,credit_score,salary_monthly_rub,balance_rub,n_products,has_credit_card,is_active_member,will_churn,churn_date
5017,Елена,Семёнова,F,41,Москва,6,445,30000,71339,1,1,1,0,
5018,Кирилл,Смирнов,M,54,Регион,4,547,93912,219102,2,1,1,0,
5019,Светлана,Лебедева,F,40,Москва,7,767,101342,126500,3,1,0,0,
5020,Дмитрий,Попов,M,22,Москва,5,647,37809,119441,1,1,0,0,
5021,Елена,Богданова,F,34,Регион,6,628,65666,0,1,0,1,0,
5022,Дарья,Волкова,F,45,Регион,6,727,85204,27446,1,1,0,0,
5023,Юлия,Кузнецова,F,60,Регион,2,662,226564,0,2,1,1,0,
5024,Дарья,Кузнецова,F,18,Регион,7,711,75711,30423,2,1,1,0,
5025,Ирина,Соколова,F,42,Регион,10,682,59859,51864,2,1,1,0,
5026,Дарья,Павлова,F,27,Регион,6,704,54535,21378,1,0,1,1,2026-04-03
5027,Андрей,Волков,M,44,Москва,6,605,56516,0,2,0,1,0,
5028,Кирилл,Голубев,M,45,Санкт-Петербург,7,755,94881,153915,1,1,0,0,
5029,Ксения,Соловьёва,F,35,Регион,0,529,35270,4199,4,1,1,0,
5030,Алексей,Морозов,M,46,Санкт-Петербург,1,641,104779,0,2,0,0,0,
5031,Максим,Соловьёв,M,52,Регион,6,760,30000,0,1,1,1,0,
5032,Татьяна,Голубева,F,36,Санкт-Петербург,4,635,89304,70918,1,1,1,1,2026-02-15
5033,Андрей,Павлов,M,22,Москва,7,607,105544,13216,2,0,1,0,
5034,Ирина,Морозова,F,55,Москва,10,850,97120,310733,2,1,0,0,
5035,Ирина,Семёнова,F,48,Регион,8,792,70420,305886,1,1,1,0,
5036,Никита,Смирнов,M,45,Москва,2,664,75882,389342,1,0,1,0,
5037,Светлана,Иванова,F,30,Регион,3,553,47093,50507,1,1,0,0,
5038,Кирилл,Зайцев,M,50,Москва,1,446,30486,0,1,1,1,0,
5039,Наталья,Богданова,F,63,Москва,1,721,69552,41129,1,0,1,0,
5040,Ольга,Попова,F,37,Регион,8,777,62404,27259,1,1,1,1,2026-01-19
5041,Кирилл,Попов,M,39,Санкт-Петербург,7,690,104215,25596,1,1,1,0,
5042,Андрей,Виноградов,M,25,Регион,2,479,55008,125589,1,1,0,0,
5043,Алексей,Васильев,M,29,Москва,7,666,65865,269183,1,0,0,0,
5044,Дмитрий,Павлов,M,25,Санкт-Петербург,5,601,71143,462142,1,0,1,0,
5045,Максим,Морозов,M,40,Санкт-Петербург,9,666,84410,0,2,1,1,0,
5046,Татьяна,Воробьёва,F,34,Регион,7,844,105784,43538,2,1,0,0,
5047,Александр,Васильев,M,42,Москва,2,729,33785,0,3,1,0,1,2026-04-24
5048,Мария,Петрова,F,27,Москва,5,708,91219,0,2,1,1,1,2026-02-03
5049,Александр,Петров,M,36,Регион,2,645,53726,691703,1,1,0,0,
5050,Екатерина,Васильева,F,27,Регион,9,691,88042,0,1,0,1,0,
5051,Кирилл,Козлов,M,40,Регион,5,578,145377,360261,2,1,1,0,
5052,Артём,Кузнецов,M,18,Регион,9,705,30000,505750,2,1,1,1,2026-02-09
5053,Ольга,Лебедева,F,40,Санкт-Петербург,5,631,124079,107831,1,0,1,1,2026-03-17
5054,Кирилл,Воробьёв,M,35,Санкт-Петербург,5,568,55769,138434,2,1,1,0,
5055,Ирина,Соколова,F,40,Регион,2,732,35837,352260,2,1,1,1,2026-03-02
5056,Михаил,Голубев,M,18,Регион,10,427,46050,183134,2,1,0,0,
5057,Ирина,Лебедева,F,46,Регион,7,596,32246,279423,2,1,0,0,
5058,Анна,Смирнова,F,34,Регион,3,711,81186,0,1,1,0,0,
5059,Дарья,Соколова,F,41,Регион,9,772,32180,528774,2,1,1,0,
5060,Кирилл,Соколов,M,18,Москва,2,697,123327,54242,1,1,0,0,
5061,Павел,Богданов,M,23,Москва,1,583,90685,375001,3,1,0,0,
5062,Сергей,Смирнов,M,33,Регион,7,645,68617,0,1,0,1,1,2026-03-29
5063,Павел,Соколов,M,55,Санкт-Петербург,8,679,30000,52044,2,1,1,0,
5064,Александр,Волков,M,44,Москва,6,806,30000,0,3,0,0,0,
5065,Юлия,Попова,F,40,Санкт-Петербург,7,742,57063,76009,1,0,1,0,
5066,Анна,Козлова,F,27,Регион,2,743,58959,22100,1,1,1,0,
5067,Ольга,Кузнецова,F,25,Регион,3,657,105228,0,1,0,0,0,
5068,Кирилл,Соловьёв,M,41,Регион,4,543,30000,181873,2,1,0,0,
5069,Сергей,Лебедев,M,46,Москва,2,509,37968,15967,1,1,1,1,2026-04-09
5070,Татьяна,Соловьёва,F,41,Санкт-Петербург,2,620,98938,432155,2,1,1,0,
5071,Сергей,Кузнецов,M,59,Москва,0,720,48907,0,2,0,0,0,
5072,Михаил,Голубев,M,30,Регион,2,600,45234,55284,1,1,1,0,
5073,Максим,Соловьёв,M,40,Москва,6,707,30000,0,2,1,1,0,
5074,Наталья,Смирнова,F,18,Регион,4,571,112997,18464,3,0,0,1,2026-02-12
5075,Ирина,Морозова,F,41,Санкт-Петербург,4,586,44758,159549,3,0,0,1,2026-02-06
5076,Андрей,Богданов,M,56,Регион,10,791,115407,0,1,0,0,0,
5077,Максим,Козлов,M,26,Санкт-Петербург,0,727,144272,0,2,0,0,1,2026-02-18
5078,Сергей,Голубев,M,48,Регион,9,619,131963,63157,2,1,0,1,2026-03-23
5079,Андрей,Лебедев,M,55,Регион,0,567,58721,0,3,1,0,0,
5080,Елена,Смирнова,F,30,Москва,5,745,44779,79108,1,1,1,0,
5081,Алексей,Голубев,M,44,Москва,1,738,42986,63211,2,1,0,1,2026-04-18
5082,Светлана,Иванова,F,57,Санкт-Петербург,5,714,195049,83634,2,0,0,0,
5083,Алексей,Богданов,M,41,Москва,9,632,52726,0,2,0,0,0,
5084,Дмитрий,Виноградов,M,47,Регион,0,541,112634,46169,1,1,0,0,
5085,Ирина,Голубева,F,18,Москва,5,649,79973,136140,2,0,1,0,
5086,Максим,Смирнов,M,45,Регион,5,791,46774,33696,1,0,1,0,
5087,Анна,Голубева,F,44,Москва,4,559,51440,61127,4,1,0,1,2026-02-24
5088,Кирилл,Богданов,M,22,Регион,6,655,121788,990343,2,1,1,0,
5089,Мария,Петрова,F,26,Москва,3,814,61008,0,3,0,1,1,2026-03-04
5090,Андрей,Виноградов,M,45,Санкт-Петербург,8,620,45602,0,2,1,1,0,
5091,Никита,Виноградов,M,34,Москва,2,637,36897,90094,1,1,0,0,
5092,Мария,Петрова,F,51,Регион,3,515,72551,248212,2,0,1,0,
5093,Александр,Васильев,M,42,Москва,5,712,43920,80040,2,0,1,0,
5094,Кирилл,Голубев,M,39,Регион,10,576,85505,0,1,0,0,0,
5095,Ольга,Иванова,F,36,Санкт-Петербург,5,495,275541,95120,2,1,0,0,
5096,Екатерина,Лебедева,F,42,Регион,9,555,81704,29678,1,1,1,0,
5097,Светлана,Воробьёва,F,48,Регион,1,671,176745,68863,1,1,0,0,
5098,Ольга,Попова,F,44,Регион,0,492,38992,225471,1,1,1,1,2026-02-01
5099,Ксения,Кузнецова,F,33,Регион,5,511,90254,872989,2,1,1,0,
5100,Мария,Воробьёва,F,53,Москва,9,706,127183,0,1,1,0,0,
5101,Дарья,Попова,F,46,Регион,2,643,137022,0,1,0,0,0,
5102,Дмитрий,Зайцев,M,43,Москва,2,559,129000,100752,2,1,0,1,2026-02-01
5103,Никита,Семёнов,M,39,Регион,1,618,60473,104681,1,1,1,0,
5104,Татьяна,Иванова,F,44,Москва,10,824,102125,105513,3,1,0,0,
5105,Анна,Волкова,F,18,Санкт-Петербург,1,778,32515,194069,1,1,0,1,2026-03-24
5106,Иван,Петров,M,41,Регион,6,639,157043,58380,2,1,1,0,
5107,Максим,Виноградов,M,58,Санкт-Петербург,4,732,33817,77791,1,0,1,0,
5108,Михаил,Кузнецов,M,41,Москва,4,662,127069,158433,1,1,0,0,
5109,Светлана,Голубева,F,39,Санкт-Петербург,7,473,111986,42677,2,1,0,0,
5110,Светлана,Иванова,F,31,Регион,4,455,111560,48566,1,0,1,0,
5111,Сергей,Козлов,M,44,Москва,0,559,206767,91158,1,1,0,0,
5112,Ольга,Виноградова,F,36,Москва,6,492,112582,48568,2,1,1,0,
5113,Екатерина,Богданова,F,54,Регион,0,677,30000,30534,1,1,1,0,
5114,Елена,Голубева,F,28,Регион,9,595,85299,26534,3,0,1,0,
5115,Артём,Виноградов,M,33,Москва,10,693,30000,93685,1,0,1,0,
5116,Мария,Козлова,F,31,Санкт-Петербург,9,694,56688,0,4,1,0,0,
5117,Екатерина,Павлова,F,60,Москва,4,719,46470,0,1,1,0,1,2026-02-20
5118,Екатерина,Соколова,F,36,Регион,4,557,87790,31488,3,1,1,0,
5119,Александр,Богданов,M,31,Санкт-Петербург,6,702,36541,632856,1,1,0,1,2026-04-12
5120,Ольга,Петрова,F,18,Санкт-Петербург,9,554,37205,54090,1,0,1,0,
5121,Елена,Васильева,F,27,Москва,8,721,80880,662996,1,0,1,0,
5122,Артём,Лебедев,M,44,Санкт-Петербург,5,772,121159,90311,2,0,0,0,
5123,Михаил,Лебедев,M,44,Москва,8,722,59968,135856,2,1,1,0,
5124,Анна,Павлова,F,30,Регион,4,632,241308,63655,1,1,0,0,
5125,Анна,Кузнецова,F,31,Санкт-Петербург,8,707,48729,68982,2,1,0,1,2026-02-27
5126,Михаил,Козлов,M,60,Санкт-Петербург,2,497,90025,0,1,1,0,0,
5127,Артём,Петров,M,70,Регион,4,474,73479,0,1,0,0,0,
5128,Алексей,Воробьёв,M,52,Москва,9,697,48744,0,1,1,1,0,
5129,Ольга,Соловьёва,F,57,Москва,2,781,131510,0,2,0,0,0,
5130,Светлана,Смирнова,F,59,Санкт-Петербург,6,527,35095,85912,2,1,1,1,2026-04-28
5131,Андрей,Богданов,M,65,Регион,3,652,30000,0,2,1,0,0,
5132,Артём,Новиков,M,34,Москва,4,694,55510,85664,1,1,0,0,
5133,Михаил,Павлов,M,27,Регион,3,589,51322,38355,2,0,1,0,
5134,Михаил,Попов,M,60,Санкт-Петербург,7,616,113290,39727,1,1,1,0,
5135,Екатерина,Васильева,F,26,Санкт-Петербург,8,711,30000,197766,2,1,0,1,2026-04-10
5136,Дарья,Богданова,F,26,Санкт-Петербург,9,661,81979,6965,3,1,1,0,
5137,Артём,Попов,M,26,Москва,3,661,76236,155035,1,1,0,0,
5138,Андрей,Иванов,M,36,Москва,2,552,72670,0,2,1,0,1,2026-02-04
5139,Сергей,Семёнов,M,18,Регион,10,647,112022,121772,1,1,0,1,2026-03-01
5140,Наталья,Соловьёва,F,21,Санкт-Петербург,4,610,59038,492036,2,1,1,0,
5141,Ирина,Зайцева,F,31,Санкт-Петербург,7,616,61778,34170,2,1,0,0,
5142,Наталья,Волкова,F,24,Регион,4,596,78446,185129,1,0,1,0,
5143,Михаил,Волков,M,51,Москва,9,647,56321,0,1,0,1,0,
5144,Дарья,Семёнова,F,38,Санкт-Петербург,0,563,30000,49466,1,0,1,0,
5145,Сергей,Новиков,M,45,Москва,0,651,46803,0,1,1,0,0,
5146,Светлана,Волкова,F,44,Москва,3,613,51258,154825,1,1,0,0,
5147,Екатерина,Лебедева,F,36,Регион,4,557,42726,442400,3,0,1,1,2026-01-30
5148,Алексей,Семёнов,M,50,Регион,8,455,49519,0,4,0,0,0,
5149,Ольга,Соловьёва,F,43,Москва,5,745,66687,40598,1,1,1,0,
5150,Кирилл,Семёнов,M,34,Регион,2,725,50799,214732,1,1,1,0,
5151,Анна,Петрова,F,18,Москва,0,570,99946,55472,1,1,1,0,
5152,Дмитрий,Соколов,M,44,Регион,8,718,100886,25469,2,1,1,0,
5153,Андрей,Семёнов,M,23,Регион,5,548,30000,0,1,1,0,0,
5154,Дмитрий,Попов,M,43,Москва,10,619,30000,0,1,0,0,0,
5155,Андрей,Кузнецов,M,39,Санкт-Петербург,3,597,30000,0,2,0,1,0,
5156,Алексей,Богданов,M,22,Регион,2,622,50803,163155,1,1,1,0,
5157,Никита,Павлов,M,41,Москва,2,715,48942,0,2,0,0,0,
5158,Татьяна,Морозова,F,40,Москва,4,610,65551,424246,3,1,1,1,2026-01-28
5159,Алексей,Васильев,M,40,Регион,1,616,99261,940232,4,1,0,1,2026-01-15
5160,Михаил,Виноградов,M,40,Москва,1,724,58358,100564,2,1,1,0,
5161,Екатерина,Соколова,F,30,Москва,8,656,41700,54684,1,0,1,1,2026-01-07
5162,Анна,Попова,F,45,Москва,7,591,59719,77707,2,1,0,0,
5163,Сергей,Соловьёв,M,30,Регион,5,674,44519,0,3,1,1,0,
5164,Максим,Попов,M,25,Москва,5,749,30000,48548,1,1,0,1,2026-04-14
5165,Светлана,Соколова,F,46,Санкт-Петербург,5,756,106371,16342,2,1,0,0,
5166,Елена,Виноградова,F,49,Москва,6,518,77245,0,1,1,1,0,
5167,Иван,Петров,M,45,Москва,3,523,142822,224248,1,1,1,0,
5168,Татьяна,Волкова,F,36,Регион,8,750,30000,0,2,1,0,0,
5169,Никита,Козлов,M,18,Москва,0,621,30000,0,1,1,0,0,
5170,Михаил,Васильев,M,56,Регион,8,430,34147,73832,1,1,1,0,
5171,Дарья,Кузнецова,F,18,Санкт-Петербург,8,577,76063,53845,3,1,0,0,
5172,Ксения,Соловьёва,F,45,Регион,5,606,100245,19018,3,1,1,0,
5173,Татьяна,Павлова,F,63,Москва,3,619,71095,0,2,0,0,0,
5174,Андрей,Козлов,M,40,Регион,9,726,65262,41011,2,1,0,1,2026-03-15
5175,Сергей,Попов,M,41,Москва,9,557,99980,18084,1,0,1,0,
5176,Сергей,Васильев,M,43,Регион,10,744,45449,128185,2,1,1,0,
5177,Александр,Воробьёв,M,40,Москва,0,679,112856,0,1,1,0,0,
5178,Никита,Воробьёв,M,66,Москва,6,521,197010,103630,1,1,0,1,2026-04-27
5179,Елена,Смирнова,F,28,Санкт-Петербург,0,618,31645,16729,1,1,1,0,
5180,Елена,Иванова,F,26,Москва,0,699,51409,199804,1,1,1,0,
5181,Ольга,Соловьёва,F,34,Санкт-Петербург,0,654,30000,0,1,1,0,0,
5182,Александр,Соколов,M,59,Регион,8,688,33553,53312,1,1,0,1,2026-02-20
5183,Дмитрий,Семёнов,M,31,Регион,7,591,75775,0,1,1,1,0,
5184,Ксения,Голубева,F,43,Регион,9,705,30000,89582,1,1,0,1,2026-03-11
5185,Михаил,Лебедев,M,51,Регион,6,610,37506,116180,2,0,1,0,
5186,Ксения,Воробьёва,F,47,Санкт-Петербург,6,850,112665,0,1,1,0,0,
5187,Михаил,Лебедев,M,50,Москва,1,518,68464,38591,1,0,0,1,2026-03-16
5188,Дарья,Смирнова,F,55,Регион,7,850,94921,45204,1,1,1,1,2026-01-31
5189,Елена,Козлова,F,42,Москва,10,555,30000,252311,2,0,0,1,2026-04-05
5190,Наталья,Семёнова,F,33,Москва,3,777,62357,313769,3,0,0,1,2026-01-13
5191,Дарья,Богданова,F,40,Москва,7,733,185727,49800,4,0,0,0,
5192,Наталья,Голубева,F,34,Москва,5,559,40250,121103,2,1,0,0,
5193,Михаил,Виноградов,M,68,Москва,5,710,44676,275989,2,1,1,0,
5194,Мария,Лебедева,F,32,Москва,8,600,84882,0,1,0,1,0,
5195,Дарья,Виноградова,F,44,Санкт-Петербург,3,677,34895,0,1,1,1,0,
5196,Мария,Голубева,F,20,Регион,9,665,92075,231669,2,1,0,0,
5197,Андрей,Павлов,M,40,Регион,10,615,30000,164365,1,1,0,1,2026-04-05
5198,Сергей,Виноградов,M,35,Москва,1,607,30000,139985,2,1,0,1,2026-02-25
5199,Екатерина,Лебедева,F,46,Москва,5,684,72306,312242,3,1,0,0,
5200,Татьяна,Новикова,F,46,Санкт-Петербург,0,560,33260,344637,1,0,1,0,
5201,Алексей,Попов,M,55,Москва,3,563,42640,208019,1,1,0,0,
5202,Иван,Соловьёв,M,54,Москва,4,745,101314,0,1,1,0,0,
5203,Максим,Петров,M,37,Регион,7,693,87076,16070,2,0,0,0,
5204,Артём,Иванов,M,27,Регион,4,519,30000,150335,2,1,1,0,
5205,Павел,Петров,M,28,Москва,3,550,81784,106764,2,1,1,0,
5206,Кирилл,Попов,M,42,Регион,8,436,50005,0,1,1,1,0,
5207,Никита,Кузнецов,M,40,Регион,8,741,76900,750946,1,1,1,0,
5208,Елена,Виноградова,F,41,Регион,0,719,59154,296887,2,1,0,1,2026-01-04
5209,Кирилл,Виноградов,M,32,Москва,3,541,30000,79136,3,1,1,0,
5210,Алексей,Соловьёв,M,55,Регион,8,715,39031,0,1,1,0,0,
5211,Михаил,Лебедев,M,20,Регион,1,849,30000,0,2,1,0,0,
5212,Алексей,Соколов,M,31,Москва,5,496,66910,171944,2,1,0,1,2026-03-29
5213,Ксения,Морозова,F,25,Регион,5,588,75973,0,2,1,1,0,
5214,Светлана,Богданова,F,35,Регион,7,494,39236,0,3,1,1,0,
5215,Сергей,Зайцев,M,53,Москва,7,745,55858,31252,2,1,0,1,2026-04-08
5216,Максим,Виноградов,M,35,Санкт-Петербург,5,640,33375,0,1,1,1,0,
5217,Александр,Васильев,M,39,Санкт-Петербург,4,610,127241,20938,2,1,1,0,
5218,Максим,Попов,M,46,Регион,8,673,30000,197780,2,1,1,0,
5219,Павел,Кузнецов,M,34,Москва,4,594,49681,0,1,0,1,0,
5220,Иван,Зайцев,M,43,Санкт-Петербург,4,610,30000,30054,1,0,0,0,
5221,Павел,Соловьёв,M,41,Москва,4,677,68933,290650,2,1,0,0,
5222,Светлана,Лебедева,F,24,Регион,3,589,111627,89732,2,1,0,0,
5223,Алексей,Соколов,M,32,Регион,6,603,30000,0,1,1,1,0,
5224,Максим,Виноградов,M,42,Санкт-Петербург,7,634,88646,24847,2,1,0,0,
5225,Кирилл,Васильев,M,53,Санкт-Петербург,9,659,159361,468422,2,1,1,0,
